date,BTC,ETH,BNB,ADA,DOGE,XRP,DOT,BCH,UNI,LTC,LINK,XLM,SOL,ETC,MATIC,VET,BUSD,FIL,AAVE,XMR,WAVES,ZEC,EGLD,XEM,ENJ,BTG,ONT
2021-03-11,57773.16,1825.78,290.0301,1.1243,0.0559286,0.45187,36.9026,549.85,30.9944,201.36,30.1166,0.40564,16.031,12.2593,0.40884,0.067237,0.9998,42.2225,404.846,221.11,10.0584,151.86,151.438,0.5913,1.78966,,1.1317
2021-03-12,57221.72,1766.1,263.2201,1.03207,0.0552731,0.43934,35.9551,538.44,30.9198,220.84,28.3553,0.38657,14.5597,11.9365,0.41354,0.065552,1.0002,44.0483,373.763,222.85,9.873,145.36,140.379,0.3875,2.06814,,1.0677
2021-03-13,61188.39,1922.35,276.2822,1.1,0.0627892,0.45787,37.1418,593.99,32.4439,226.06,29.7384,0.40661,15.3033,13.7733,0.42474,0.067523,1.0004,49.4071,413.759,239.46,10.153,156.12,140.4,0.3625,2.03774,,1.1342
2021-03-14,58968.31,1848.1,263.238,1.05243,0.058221,0.43905,36.4427,552.02,30.6509,213.94,28.5469,0.38831,14.4605,12.7214,0.38043,0.066074,0.9999,53.8001,380.669,232.25,9.7388,143.18,131.735,0.3303,2.33,,1.0655
2021-03-15,55605.2,1793.48,254.5144,1.03103,0.0569691,0.43574,34.2963,523.2,29.7983,200.59,27.5091,0.38429,14.1577,12.156,0.3911,0.078901,1.0,53.3584,367.592,221.88,9.5842,135.1,130.389,0.3724,2.67509,,1.1384
2021-03-16,56900.75,1805.12,258.5352,1.24924,0.0586507,0.46024,35.3987,528.5,30.0247,201.6,27.9099,0.39563,13.6392,12.4297,0.37275,0.074411,0.9998,63.6062,370.666,229.92,9.8411,139.41,130.39,0.3943,2.54945,,1.1775
2021-03-17,58912.97,1823.58,269.7896,1.377,0.057892,0.4698,36.1036,541.57,31.2878,205.98,31.0579,0.40268,14.2018,12.5671,0.40081,0.076673,0.9997,88.4498,382.9,236.2,10.1243,146.02,135.72,0.3917,2.4596,,1.2581
2021-03-18,57648.16,1776.08,261.4816,1.22925,0.0573485,0.46893,35.3399,528.17,29.9785,199.7,29.3949,0.39439,14.204,12.169,0.38919,0.077475,1.0002,79.4902,363.133,228.04,10.2454,142.97,133.068,0.3736,2.65051,,1.1845
2021-03-19,58030.01,1809.1,262.935,1.29474,0.0582472,0.46651,38.1735,532.37,33.262,199.96,29.777,0.39486,14.1552,12.2569,0.40991,0.080765,1.0,82.9575,368.861,231.43,10.2076,150.31,133.483,0.378,2.48453,,1.1945
2021-03-20,58102.28,1806.1,264.3023,1.20046,0.0588186,0.52613,37.2279,536.05,32.0399,200.17,29.6465,0.41577,14.1894,12.3108,0.38276,0.089496,1.0,82.0287,370.171,231.95,10.1674,155.03,136.92,0.3629,2.19916,,1.1999
2021-03-21,57351.56,1782.98,264.6513,1.18561,0.0574781,0.51651,36.6851,523.59,32.9395,195.31,29.2097,0.40347,14.3372,11.9811,0.38016,0.093802,0.9996,80.651,367.339,231.66,9.95,148.18,138.473,0.3669,2.43244,,1.1835
2021-03-22,54083.25,1680.97,254.7976,1.1015,0.054888,0.5441,35.2338,509.07,32.7958,185.67,27.2431,0.39238,14.7964,11.6556,0.34594,0.088369,0.9997,76.3281,336.335,217.08,9.7854,139.53,134.728,0.3554,2.1572,,1.2006
2021-03-23,54340.89,1668.08,255.4646,1.11639,0.0533532,0.5498,34.2174,510.76,30.9878,185.83,26.7813,0.39518,14.1552,12.2413,0.32987,0.083028,1.0,82.512,330.489,218.02,11.1934,136.02,130.697,0.356,2.05019,,1.3469
2021-03-24,52303.65,1581.84,248.5236,1.06902,0.0514996,0.48021,30.2209,474.22,27.2243,176.05,24.8684,0.36153,13.5973,11.292,0.32213,0.0846,1.0003,85.8829,308.019,210.67,10.836,127.67,120.398,0.3301,2.14789,,1.2117
2021-03-25,51293.78,1585.74,233.9466,1.0956,0.051266,0.51058,29.8059,472.8,26.5,171.53,25.535,0.36112,12.9787,11.0876,0.30078,0.080762,0.9998,91.0363,325.223,214.33,10.4376,123.02,121.812,0.3194,2.09391,,1.1624
2021-03-26,55025.59,1698.84,255.2105,1.2142,0.053931,0.56357,33.1782,505.81,28.88,183.45,27.3927,0.3846,14.7664,11.7593,0.33668,0.090047,0.9995,124.514,358.428,221.7,12.2797,133.46,141.048,0.3427,2.33499,,1.2845
2021-03-27,55817.14,1712.63,269.2234,1.17678,0.054436,0.54752,32.5884,500.58,28.1897,184.06,26.8766,0.38185,16.4589,11.7927,0.33195,0.088445,0.9999,132.4472,351.319,221.27,11.8802,133.62,146.29,0.3454,2.30202,,1.374
2021-03-28,55777.63,1687.01,268.4263,1.18983,0.0536656,0.54552,32.2331,497.04,27.8685,184.24,26.6588,0.39755,18.0645,11.8644,0.34624,0.090733,1.0002,125.2637,347.721,232.66,11.8043,144.87,141.588,0.3582,2.51112,,1.5167
2021-03-29,57635.47,1816.74,275.2991,1.20239,0.054124,0.56538,34.3403,518.36,29.0155,193.73,28.0357,0.40446,18.9504,12.6381,0.38456,0.092003,1.0002,127.3,360.827,233.8,12.44,149.18,143.549,0.374,2.4925,,1.6797
2021-03-30,58746.57,1840.46,311.2962,1.21189,0.0540003,0.5621,33.9778,525.75,28.55,195.74,27.8301,0.40076,19.0685,13.016,0.37122,0.089331,0.9997,149.6027,377.328,244.39,12.3159,154.6,142.658,0.3825,2.49174,,1.645
2021-03-31,58740.55,1919.37,302.3724,1.19191,0.0537699,0.56982,37.0765,541.06,28.0316,196.7,29.4167,0.4056,19.3861,14.1287,0.35995,0.087721,0.9997,190.8556,382.567,245.8,11.964,158.22,139.716,0.3688,2.55048,,1.7339
2021-04-01,58720.44,1968.05,334.7991,1.18377,0.062151,0.57087,37.461,556.66,28.6638,202.86,30.0684,0.4243,19.0443,14.315,0.36343,0.088056,1.0003,185.6217,382.216,250.65,11.8015,165.53,150.339,0.3609,2.4893,,1.7178
2021-04-02,58950.01,2133.69,338.2932,1.18998,0.0575849,0.60701,41.0271,580.64,30.2084,211.46,32.4864,0.43897,19.7501,15.2454,0.38249,0.094023,0.9999,171.9372,420.082,257.7,13.0557,169.52,167.732,0.3599,2.56307,,1.7758
2021-04-03,57051.94,2008.52,321.9497,1.16238,0.0555113,0.57831,41.3802,530.59,29.3874,195.23,29.293,0.40809,22.5,13.571,0.35134,0.087307,0.9998,178.1755,379.622,257.23,11.5989,171.61,159.847,0.3621,2.31414,,1.5892
2021-04-04,58202.01,2075.69,348.8617,1.18206,0.0573943,0.635,44.3135,560.78,30.9131,202.21,30.7471,0.42851,23.7755,14.5489,0.36072,0.092423,1.0001,182.7438,403.4,263.6,12.1824,187.14,168.2,0.3875,2.40641,,1.7536
2021-04-05,59129.99,2107.38,368.0263,1.2118,0.0599992,0.91584,45.8003,647.21,30.8292,221.48,32.3791,0.53706,22.9717,16.0744,0.37011,0.102343,1.0,176.4686,398.085,265.37,12.7873,197.13,166.811,0.4219,2.46647,,1.9641
2021-04-06,57991.15,2112.21,403.3648,1.252,0.0644047,1.09663,43.35,662.5,31.233,237.04,34.725,0.54206,25.0548,17.7329,0.37426,0.111808,1.0001,165.5486,382.99,270.68,13.3887,191.11,193.0,0.4843,2.31994,,1.9191
2021-04-07,55953.45,1963.47,375.5538,1.17359,0.0587769,0.91542,39.5013,615.93,28.5722,219.05,31.109,0.47257,26.5385,19.1937,0.33755,0.105908,1.0004,156.2777,349.203,257.44,12.0935,171.26,173.297,0.3812,2.83,,1.7571
2021-04-08,58077.52,2080.46,418.7048,1.21926,0.0617838,1.05599,41.334,643.35,30.2033,226.11,32.7884,0.505,26.9384,19.6292,0.3559,0.116636,1.0001,154.0,371.027,269.69,13.7169,184.74,180.334,0.4143,3.24217,,1.9432
2021-04-09,58142.54,2066.87,453.9937,1.20201,0.0615878,1.01721,40.8085,631.21,29.5199,221.12,31.5893,0.48607,27.6172,18.7707,0.36713,0.125996,1.0005,172.1311,358.863,273.37,16.7768,194.65,194.076,0.4054,3.42571,,2.0021
2021-04-10,59769.13,2133.49,471.2975,1.21747,0.0637167,1.3728,41.5868,673.1,29.7649,256.34,31.8944,0.56192,26.8021,20.4439,0.35775,0.141922,1.0003,174.561,367.295,291.72,16.3286,206.15,208.436,0.4156,3.21942,,1.9817
2021-04-11,60002.43,2151.36,525.9275,1.26355,0.07433,1.35118,41.3196,689.65,29.9063,252.31,33.8811,0.5844,27.8517,20.3709,0.3692,0.139394,1.0006,179.0979,372.026,328.9,15.608,222.31,237.014,0.4417,3.11876,,1.9709
2021-04-12,59860.0,2137.69,596.7104,1.31431,0.0707343,1.46843,40.46,670.39,36.6844,244.42,33.108,0.59051,28.5424,19.5225,0.35732,0.128931,1.0005,167.8606,397.564,314.32,15.1712,221.39,224.918,0.4213,2.99944,,1.8651
2021-04-13,63575.0,2299.19,551.6442,1.41246,0.094402,1.79611,42.9301,745.14,35.4293,267.59,35.5217,0.65701,27.4507,21.2069,0.42281,0.153447,0.9998,164.156,399.074,327.43,15.8069,225.98,212.477,0.4243,3.07597,,1.9314
2021-04-14,62959.53,2432.6,550.0182,1.45092,0.1214329,1.83468,42.5171,814.85,36.0626,278.86,41.3641,0.63505,26.4067,21.9193,0.41376,0.168004,0.9999,168.3169,428.517,320.65,15.2118,237.5,225.787,0.4176,2.90658,,1.9029
2021-04-15,63159.98,2514.04,541.8824,1.4782,0.1823599,1.75781,43.4318,864.82,37.7447,285.63,42.5601,0.63966,27.7816,28.6129,0.43962,0.175601,0.9992,170.8753,466.076,344.4,15.9422,252.27,225.93,0.4375,3.16843,,2.0493
2021-04-16,61334.8,2422.67,508.2743,1.40989,0.3654434,1.54805,41.3898,1103.53,36.1359,308.43,41.9861,0.61005,25.2996,38.2734,0.43532,0.234485,0.9987,182.6147,440.784,340.66,16.4725,270.03,210.49,0.4568,3.00779,114.784,2.3388
2021-04-17,60006.66,2317.6,514.6861,1.36802,0.2822532,1.53896,42.0577,991.76,34.7343,300.86,39.9137,0.59137,24.85,37.7258,0.40185,0.226425,0.9992,180.9288,425.0,363.77,15.5916,279.95,213.228,0.4701,2.96076,106.764,2.2737
2021-04-18,56150.01,2235.64,481.4367,1.27693,0.3223299,1.40797,37.363,972.51,31.6225,273.36,39.0799,0.54459,32.3358,37.0728,0.36329,0.253321,0.9981,156.3278,381.498,338.48,13.5951,260.05,189.991,0.4036,2.69255,93.016,2.3697
2021-04-19,55633.14,2161.12,504.0322,1.1945,0.408903,1.30945,34.7373,891.27,31.3572,261.38,35.7359,0.49982,31.4711,33.4166,0.3254,0.228215,0.9992,154.8014,344.142,358.07,12.3721,225.55,168.397,0.3762,2.39609,86.875,2.1186
2021-04-20,56425.0,2330.03,586.3635,1.26689,0.3173205,1.38501,35.4133,940.79,31.9547,260.68,38.9954,0.52877,31.7028,33.739,0.34227,0.251237,0.9991,153.9017,360.449,404.34,13.524,249.64,174.706,0.3714,2.56832,94.794,2.0991
2021-04-21,53787.63,2357.06,543.6327,1.20358,0.3058251,1.29097,33.7953,909.2,33.4146,257.69,36.2274,0.48894,32.5534,31.9236,0.35664,0.226271,0.9996,147.7287,351.431,375.44,14.4456,237.29,181.444,0.3568,2.47423,85.052,1.8742
2021-04-22,51690.96,2397.94,505.2411,1.144,0.2606615,1.15489,32.9571,853.08,33.9099,252.5,35.1306,0.44951,38.9,33.5104,0.34929,0.190174,0.9999,145.914,359.709,346.68,12.6958,223.91,164.226,0.2984,2.21121,73.167,1.6491
2021-04-23,51125.14,2367.39,526.5357,1.15866,0.2498155,1.17073,32.2323,839.34,32.9502,241.31,35.2121,0.45069,37.3893,32.6158,0.3815,0.202086,0.999,138.5799,343.386,354.37,14.6013,220.31,161.23,0.2888,2.24075,83.7,1.5189
2021-04-24,50047.84,2213.35,496.992,1.10287,0.27,1.04833,28.9629,770.41,30.1473,224.75,31.2443,0.42507,40.8401,29.6577,0.35421,0.178425,0.9989,133.5535,317.331,381.18,13.1594,198.46,148.65,0.2693,2.01978,77.091,1.3437
2021-04-25,49066.77,2320.49,505.0,1.0913,0.25159,1.0351,29.83,758.87,34.352,223.88,31.692,0.4162,47.405,29.315,0.38426,0.1683,0.9989,134.04,348.53,355.44,12.936,202.31,149.5,0.2701,2.0313,74.364,1.3391
2021-04-26,54001.39,2532.6,535.33,1.2375,0.27161,1.3629,33.4,848.88,38.165,247.42,35.13,0.486,43.878,32.825,0.53696,0.18849,0.9993,154.2,405.65,405.46,18.523,227.09,166.41,0.314,2.5401,86.54,1.5762
2021-04-27,55011.97,2666.13,568.78,1.3063,0.27232,1.4017,34.845,890.58,39.63,259.77,36.788,0.50963,43.147,33.803,0.8284,0.2081,0.999,152.46,440.7,401.6,20.639,241.89,181.1,0.347,2.6009,89.479,1.7558
2021-04-28,54846.22,2748.24,562.78,1.3379,0.32311,1.3576,33.972,910.44,42.901,258.51,36.233,0.49687,44.833,35.061,0.777,0.1984,0.9993,150.93,460.88,413.54,18.999,240.65,180.11,0.3334,2.7347,91.37,1.7057
2021-04-29,53555.0,2757.04,599.7,1.3063,0.30479,1.3978,35.979,880.43,41.05,255.31,36.467,0.49162,42.484,34.529,0.89196,0.19127,0.9995,149.76,438.96,407.32,23.015,229.42,174.35,0.3352,2.6408,87.815,1.6815
2021-04-30,57694.27,2772.42,622.65,1.3532,0.33746,1.5988,36.522,995.51,40.624,271.13,38.1,0.52966,42.786,36.317,0.82066,0.20098,0.999,163.92,444.72,421.78,23.261,245.37,183.77,0.3526,2.7652,93.666,1.8373
2021-05-01,57800.37,2944.77,620.0,1.3516,0.39087,1.651,36.908,1003.77,40.339,276.78,41.257,0.54,49.67,44.706,0.78531,0.20422,0.9991,164.24,504.47,425.76,22.495,257.4,181.6,0.3511,2.719,95.371,1.803
2021-05-02,56578.21,2949.56,621.78,1.3267,0.37397,1.5605,36.626,972.25,42.62,268.88,39.461,0.55601,46.897,44.92,0.82132,0.21488,0.9993,162.46,482.41,404.46,23.805,243.3,180.55,0.3406,2.6259,92.847,1.8819
2021-05-03,57169.39,3431.04,676.15,1.3622,0.44142,1.5546,37.25,1015.02,42.277,294.87,42.052,0.55044,45.912,52.037,0.79482,0.21084,0.9992,160.24,518.22,411.31,32.632,250.48,193.44,0.3486,2.6177,95.725,1.9354
2021-05-04,53200.01,3239.01,609.3,1.2698,0.53854,1.3877,34.777,950.89,43.108,305.23,45.527,0.50152,42.636,69.249,0.70375,0.18753,0.9994,140.8,448.1,379.54,35.175,241.0,175.34,0.3095,2.322,107.988,1.7593
2021-05-05,57436.11,3524.26,651.1,1.4798,0.654,1.6133,40.422,1453.49,42.423,356.04,49.575,0.60473,44.98,93.962,0.80978,0.20705,0.9985,152.53,480.4,417.16,35.932,292.01,192.84,0.3714,2.586,133.15,2.1424
2021-05-06,56393.68,3489.73,633.99,1.6491,0.58106,1.6028,41.588,1509.27,40.222,354.67,47.154,0.65085,43.496,133.864,0.76126,0.21584,0.9992,153.59,452.93,422.45,34.215,308.57,194.16,0.3878,2.4748,141.098,2.67
2021-05-07,57314.75,3479.53,624.3,1.653,0.68982,1.5793,39.864,1340.72,39.74,344.89,49.129,0.63063,43.182,119.763,0.75002,0.2306,0.9991,150.33,445.13,454.81,32.447,320.01,190.29,0.3972,2.4889,129.604,2.4568
2021-05-08,58862.05,3910.26,646.1,1.6211,0.63708,1.5611,39.899,1396.86,40.498,347.1,48.597,0.6138,45.612,127.317,0.84888,0.2234,0.9985,148.1,466.9,475.59,32.391,316.25,185.77,0.3811,2.4664,131.466,2.4528
2021-05-09,58240.84,3923.95,661.74,1.7663,0.57063,1.5345,40.3,1427.8,39.43,387.8,52.269,0.62804,44.33,117.904,0.96945,0.23386,0.999,146.5,459.51,484.0,31.619,305.4,187.84,0.3767,2.4349,125.621,2.6934
2021-05-10,55816.14,3945.88,631.1,1.6423,0.45074,1.3906,36.488,1321.31,36.372,358.89,46.334,0.65643,42.854,105.094,0.8747,0.20262,0.9989,135.71,433.48,441.03,30.851,283.76,173.1,0.3337,2.198,111.0,2.318
2021-05-11,56670.02,4173.45,671.91,1.7632,0.49326,1.4786,38.637,1547.51,38.515,377.6,48.826,0.73465,44.538,111.173,1.06343,0.21269,0.9987,142.95,457.28,453.41,33.172,302.07,181.55,0.3593,2.3288,119.456,2.5568
2021-05-12,49631.32,3823.21,594.65,1.5694,0.3916,1.2691,35.128,1236.46,36.87,310.4,41.622,0.59554,43.709,84.996,1.05098,0.1666,1.0002,127.04,513.81,396.06,31.664,280.13,170.1,0.3,2.0252,91.232,2.0971
2021-05-13,49670.97,3717.91,571.1,1.9296,0.48945,1.364,39.988,1258.52,37.345,317.95,43.287,0.65366,41.049,88.383,1.05366,0.18222,0.9999,117.82,509.33,402.34,31.874,296.36,161.31,0.3093,2.0556,93.739,2.1275
2021-05-14,49841.45,4075.01,602.61,2.0069,0.55971,1.4,47.979,1296.38,40.4,326.23,46.567,0.66885,42.7,103.313,1.47376,0.18674,0.9991,120.65,594.78,412.91,33.414,305.67,164.15,0.3194,2.1229,102.135,2.1795
2021-05-15,46762.99,3646.68,563.41,2.1744,0.50855,1.4904,43.643,1171.75,36.607,300.3,41.492,0.68081,43.486,95.088,1.59501,0.17254,0.9995,110.48,517.89,382.38,31.189,271.08,156.79,0.2971,1.9524,95.189,1.9754
2021-05-16,46431.5,3582.1,564.32,2.3002,0.5137,1.4496,42.436,1166.69,36.598,295.89,40.67,0.71027,46.85,93.859,1.72443,0.17646,0.9995,107.81,527.88,390.65,30.456,262.4,154.63,0.2993,1.9709,94.43,1.978
2021-05-17,46089.02,3548.96,559.3,2.247,0.50964,1.43,41.634,1146.29,35.578,293.13,39.849,0.69665,45.182,90.896,1.63768,0.16891,0.9995,104.6,531.25,385.57,29.952,260.73,153.53,0.2959,1.9059,89.931,1.8934
